user_id,recs
361,"[3795, 27175, 3628, 4454, 74778, 16466, 44969, 26749, 16420, 684, 25104, 50264, 14642, 49918, 7473, 44641, 7175, 13004, 4176, 46560, 52429, 50287, 44266, 66179, 3938, 47747, 16511, 4276, 28226, 16490, 76092, 17963, 55630, 3661, 4418, 36546, 16484, 64385, 66170, 16418, 45004, 16450, 29012, 3953, 4288, 13650, 42855, 50332, 4504, 660]"
362,"[16, 565, 27953, 74439, 74923, 100, 6680, 6920, 76371, 664, 75993, 83, 34859, 6507, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 32, 1470, 6735, 603, 46407, 1657, 2153, 27995, 47835, 15280, 37462, 75451, 601, 6789, 23322, 14207, 6750, 149]"
363,"[27175, 23322, 74741, 6177, 9629, 7184, 3628, 28156, 7571, 14005, 13004, 10049, 74778, 10450, 14642, 10339, 6179, 13288, 24455, 2777, 25200, 660, 36546, 7473, 26749, 3795, 1731, 19131, 13777, 583, 73113, 32019, 31979, 15198, 8405, 11009, 74732, 18969, 12739, 565, 15174, 22524, 30877, 7175, 74748, 16509, 7275, 76853, 5843, 7213]"
364,"[74858, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 14751, 6508, 74671, 27827, 5604, 6465, 30620, 793, 206, 74737, 5547, 77131, 2715, 47389, 1844, 5613, 77133, 74721, 62311, 6963, 1141, 6815, 5820, 30663, 45892, 345]"
365,"[16, 100, 235, 565, 6680, 27953, 74439, 74663, 74802, 74923, 75586, 76371, 664, 83, 75993, 6785, 34859, 6507, 9641, 14823, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 9982, 32, 1470, 6735, 603, 46407, 1657, 2153, 27995, 47835, 15280, 37462, 75451, 601, 6789, 23322, 14207, 6750]"
366,"[37, 565, 27953, 74439, 74858, 74923, 75586, 16, 6680, 76371, 75993, 6920, 74719, 47924, 9641, 664, 76088, 907, 60, 83, 951, 601, 841, 34859, 1141, 74840, 6815, 6695, 989, 990, 22906, 74721, 6507, 6750, 44006, 500, 5702, 994, 633, 7228, 3746, 6789, 5547, 6465, 74671, 14823, 876, 1685, 47, 74358]"
367,"[74858, 37, 6680, 76371, 74663, 75993, 74439, 74802, 235, 75586, 16, 6920, 47924, 9641, 76019, 9963, 1881, 951, 74744, 990, 20211, 989, 77131, 6785, 6465, 841, 6815, 77133, 664, 74721, 5547, 14751, 6508, 5711, 5604, 12944, 793, 1844, 2715, 22906, 62311, 30620, 75568, 47, 74737, 30663, 72936, 547, 2093, 1664]"
368,"[74439, 74802, 75586, 74663, 235, 565, 27953, 74923, 75903, 10339, 74748, 16, 74721, 13288, 8451, 6785, 37, 18969, 75675, 6491, 11209, 10840, 6177, 664, 20358, 28156, 31929, 100, 37670, 13644, 23322, 1881, 11009, 13588, 27345, 13458, 6010, 10772, 6680, 13816, 28648, 74744, 14595, 10807, 603, 14736, 6059, 10855, 5814, 13978]"
369,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 5613, 1844, 77133, 6815, 62311, 6963, 74721, 17906, 841, 5820]"
370,"[565, 6680, 27953, 74802, 74858, 74923, 75586, 76371, 75993, 16, 74719, 6920, 7105, 76088, 9641, 584, 9963, 1881, 951, 76019, 664, 6785, 990, 989, 77131, 20211, 841, 77133, 74671, 345, 74721, 6695, 601, 6465, 5547, 27827, 22906, 907, 5711, 206, 47389, 1844, 793, 14751, 6508, 5604, 47, 60, 62311, 1664]"
371,"[74858, 6680, 76371, 75993, 74719, 27953, 565, 9963, 1881, 7105, 76088, 76019, 74923, 47924, 990, 16, 584, 6508, 77131, 77133, 20211, 74748, 74744, 951, 6465, 9641, 5820, 62311, 989, 793, 1844, 21251, 75675, 12944, 30663, 206, 74711, 47389, 2093, 72936, 19564, 547, 5604, 345, 30620, 73132, 5547, 74737, 5711, 10339]"
372,"[27175, 3628, 3795, 583, 7184, 14642, 23322, 13004, 36546, 19131, 13777, 7175, 26749, 45007, 660, 699, 74741, 12739, 17942, 13641, 2777, 13755, 17963, 3824, 7209, 27294, 14005, 25200, 14621, 19202, 4176, 7205, 36314, 37667, 7213, 6177, 36646, 13742, 44947, 76612, 3736, 36254, 53221, 13930, 7640, 33881, 8599, 12789, 7275, 19588]"
373,"[74858, 6680, 76371, 75993, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 30620, 5711, 5547, 2715, 77131, 12944, 5613, 1844, 29984, 77133, 62311, 6963, 74721, 17906, 841, 5820, 45892, 30663, 345]"
374,"[74858, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815, 62311]"
375,"[74858, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815, 62311]"
376,"[16, 37, 235, 565, 27953, 74439, 74663, 74802, 74923, 75586, 100, 6680, 6920, 76371, 664, 75993, 83, 6785, 34859, 6507, 44006, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 32, 6735, 603, 46407, 1657, 2153, 27995, 47835, 15280, 37462, 75451]"
377,"[10339, 74748, 13288, 8451, 20358, 11209, 75675, 14595, 9963, 13816, 7638, 13458, 10807, 7307, 13595, 6239, 20755, 13808, 37670, 13797, 13573, 1719, 1642, 9629, 6491, 11009, 6177, 28648, 6059, 13334, 811, 10855, 23615, 74711, 13633, 10981, 62488, 13364, 13978, 823, 13798, 1881, 10772, 45128, 5814, 11219, 1731, 31760, 13968, 10049]"
378,"[74439, 74802, 75586, 74663, 235, 74923, 27175, 603, 565, 27953, 23322, 16, 74778, 583, 13004, 37, 7571, 31979, 31993, 3628, 3795, 36546, 7473, 10049, 13641, 32019, 63325, 16425, 14642, 6177, 2777, 100, 74741, 1548, 7175, 9629, 10583, 7236, 76853, 3368, 6680, 26749, 45007, 25200, 74371, 15807, 1470, 2249, 17637, 660]"
379,"[74858, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 74923, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 1881, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 206, 74737, 5711, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 1141, 6815, 62311, 6963, 74721]"
380,"[75903, 75993, 76371, 6680, 66111, 76233, 74721, 8451, 8581, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 47612]"
381,"[235, 565, 27953, 74439, 74663, 74802, 74858, 74923, 75586, 6680, 76371, 75993, 16, 74719, 6920, 7105, 76088, 47924, 9963, 9641, 584, 74744, 1881, 6785, 74721, 77131, 77133, 990, 74748, 7638, 951, 6465, 345, 76019, 989, 841, 75675, 75903, 6815, 601, 6508, 1141, 62311, 12944, 1844, 75568, 14751, 74711, 6695, 907]"
382,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 9515, 76907, 13679, 7044, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 26824, 13822, 584, 24190, 4272, 13551, 4026, 47789, 25568, 31929, 41780, 13387, 76088, 19589, 49014, 48101, 16156, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169]"
383,"[74858, 6680, 76371, 75993, 74719, 27953, 565, 74663, 6920, 76019, 7105, 74923, 47924, 76088, 16, 9963, 235, 20211, 584, 990, 74439, 951, 74802, 6508, 14751, 9641, 989, 74744, 77131, 74671, 74721, 6465, 77133, 793, 27827, 5604, 206, 62311, 5820, 30620, 6963, 47389, 74737, 5547, 29984, 5711, 2715, 75568, 21251, 5613]"
384,"[74858, 37, 6680, 76371, 75993, 74719, 74663, 76019, 6920, 47924, 7105, 16, 76088, 235, 20211, 74439, 584, 951, 74802, 9963, 990, 9641, 989, 14751, 6508, 74671, 74744, 27827, 5604, 6465, 30620, 793, 206, 74737, 5711, 5547, 2715, 77131, 47389, 12944, 5613, 1844, 29984, 77133, 6815, 62311, 6963, 74721, 17906, 841]"
385,"[27175, 603, 7571, 3628, 3795, 7473, 14642, 23322, 36546, 16425, 19131, 13777, 7175, 73113, 10450, 7236, 7169, 45007, 31993, 74741, 12739, 17942, 3368, 13641, 27525, 2777, 3427, 27185, 17963, 3824, 27294, 3398, 7513, 14005, 25200, 14621, 76853, 16509, 7205, 44939, 36314, 37667, 3038, 7213, 13452, 6177, 36646, 44947, 76612, 45826]"
386,"[75993, 76371, 6680, 7638, 74721, 8581, 9515, 22967, 36261, 19121, 9629, 19006, 15859, 37033, 15665, 3373, 15005, 26824, 13822, 24190, 13551, 47789, 25568, 31929, 41780, 13387, 19589, 49014, 16156, 5420, 2181, 4229, 43169, 28656, 47154, 9224, 36337, 27834, 5195, 6112, 19598, 26442, 37070, 12952, 11123, 8306, 54662, 10692, 42266, 14770]"
387,"[16, 235, 27953, 74439, 74663, 74802, 75586, 6680, 76371, 664, 75993, 83, 6785, 34859, 6507, 44006, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 9982, 7105, 32, 76088, 1470, 6735, 603, 46407, 1657, 584, 27995, 47835, 15280, 37462, 75451, 601, 6789, 23322, 14207]"
388,"[16, 37, 100, 565, 27953, 74923, 6680, 6920, 76371, 664, 75993, 83, 6785, 34859, 6507, 44006, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 73758, 895, 5953, 60, 5702, 74744, 47924, 9982, 7105, 32, 76088, 1470, 6735, 603, 46407, 1657, 584, 2153, 27995, 47835, 15280, 37462, 75451, 601, 6789, 23322]"
389,"[10339, 75903, 74748, 8451, 18969, 74721, 20358, 11209, 75675, 14595, 9963, 13816, 77133, 10840, 7638, 13458, 31929, 77131, 10807, 13588, 7307, 13595, 6239, 13808, 37670, 13797, 13573, 1642, 13644, 9629, 6491, 11009, 6177, 28648, 45081, 6059, 13334, 13646, 13570, 811, 14736, 10855, 23615, 74711, 13633, 10981, 62488, 13364, 13978, 7044]"
390,"[16, 37, 235, 565, 27953, 74439, 74663, 74802, 74923, 75586, 6680, 76371, 75993, 74858, 100, 664, 6785, 9641, 83, 34859, 47924, 7638, 7105, 74719, 6507, 74744, 76088, 907, 584, 60, 74840, 3746, 14823, 5702, 7819, 2027, 500, 37986, 73758, 895, 5953, 601, 9963, 841, 6750, 9982, 6789, 345, 6695, 22906]"
391,"[10339, 75903, 13288, 18969, 20358, 11209, 14595, 13816, 77133, 10840, 7638, 13458, 77131, 10807, 13588, 7307, 13595, 6239, 20755, 37670, 13797, 20597, 13573, 1719, 1642, 13644, 9629, 6491, 11009, 6177, 28648, 45081, 13334, 13646, 13570, 811, 10855, 23615, 74711, 13633, 10981, 62488, 13978, 823, 13798, 10772, 45128, 13479, 11219, 73080]"
392,"[16, 37, 235, 565, 6680, 27953, 74439, 74663, 74802, 74858, 74923, 75586, 76371, 75993, 6920, 74719, 100, 664, 9641, 6785, 47924, 7105, 76088, 74744, 584, 7638, 907, 83, 34859, 9963, 60, 601, 6507, 74840, 841, 44006, 1881, 951, 345, 77131, 1141, 6695, 6815, 500, 77133, 22906, 6750, 74721, 989, 5702]"
393,"[11209, 75675, 14595, 9963, 77133, 10840, 7638, 13458, 31929, 77131, 13588, 13595, 20755, 37670, 13797, 1642, 9629, 6491, 11009, 6177, 45081, 13646, 13570, 811, 14736, 23615, 74711, 13633, 10981, 62488, 13364, 13978, 7044, 823, 1881, 10772, 45128, 11219, 73080, 1731, 31760, 13968, 31752, 10049, 18927, 12384, 20851, 21592, 6010, 28156]"
394,"[10339, 74748, 13288, 18969, 20358, 11209, 75675, 14595, 9963, 77133, 10840, 7638, 77131, 10807, 13588, 7307, 13595, 6239, 20755, 13808, 37670, 13797, 1719, 1642, 9629, 6491, 11009, 6177, 28648, 6059, 13334, 13646, 13570, 811, 14736, 10855, 23615, 74711, 13633, 10981, 62488, 13364, 13978, 7044, 823, 13798, 1881, 10772, 45128, 5814]"
395,"[16, 37, 100, 235, 565, 6680, 27953, 74439, 74923, 6920, 76371, 664, 75993, 83, 6785, 34859, 6507, 44006, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 32, 1470, 6735, 603, 46407, 1657, 2153, 27995, 47835, 15280, 37462, 75451, 601, 6789]"
396,"[74778, 7571, 3795, 7473, 583, 32019, 36546, 16425, 13777, 7236, 26749, 45007, 63325, 31993, 31979, 699, 12739, 3368, 27525, 13641, 2777, 13755, 17963, 3824, 7209, 27294, 3398, 7513, 14005, 25200, 14621, 76853, 4176, 7205, 44939, 36314, 37667, 7213, 36646, 6177, 13742, 44947, 76612, 10583, 3736, 3284, 53221, 36254, 36124, 13930]"
397,"[16, 37, 100, 235, 565, 6680, 27953, 74439, 74663, 74802, 74923, 75586, 6920, 76371, 664, 75993, 83, 6785, 34859, 6507, 44006, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 7105, 32, 76088, 1470, 6735, 46407, 1657, 584, 2153, 47835, 15280]"
398,"[16, 37, 83, 100, 235, 565, 664, 6680, 6920, 27953, 74439, 74663, 74802, 74923, 75586, 75993, 76371, 6785, 6507, 7638, 3746, 14823, 9641, 7819, 37986, 2027, 907, 74840, 73758, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 32, 1470, 6735, 603, 46407, 1657, 584, 2153, 27995, 47835, 15280, 37462, 75451]"
399,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 74923, 235, 74439, 16, 74802, 47924, 76019, 7105, 76088, 20211, 584, 1881, 9641, 9963, 990, 989, 75586, 74744, 74671, 14751, 27827, 6465, 5604, 206, 793, 5547, 30620, 77131, 74737, 2715, 47389, 12944, 77133, 1141, 6815, 1844, 74721, 5613, 62311, 345, 29984]"
400,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 565, 74663, 6920, 76019, 74923, 47924, 7105, 16, 76088, 235, 20211, 1881, 9963, 584, 74439, 990, 951, 74802, 9641, 6508, 14751, 989, 74744, 74671, 6465, 77131, 27827, 793, 74721, 5604, 77133, 206, 30620, 1844, 12944, 47389, 5711, 62311, 6963, 5820, 29984, 2715, 30663]"
401,"[74858, 37, 6680, 76371, 75993, 74663, 74439, 74802, 74719, 74923, 235, 75586, 6920, 16, 9963, 7105, 1881, 76088, 47924, 74721, 584, 77131, 77133, 990, 74748, 74744, 9641, 76019, 6508, 14751, 6465, 951, 6785, 75675, 20211, 62311, 989, 5820, 74711, 1844, 75903, 75568, 10339, 793, 12944, 6963, 30663, 345, 21251, 206]"
402,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 565, 74663, 6920, 76019, 74923, 47924, 7105, 16, 76088, 1881, 235, 20211, 9963, 584, 74439, 990, 951, 74802, 9641, 6508, 14751, 989, 74744, 74671, 6465, 77131, 74721, 27827, 793, 77133, 5604, 206, 30620, 1844, 74737, 12944, 47389, 5547, 5711, 62311, 6963, 5820, 29984]"
403,"[235, 565, 27953, 74439, 74663, 74802, 74923, 75586, 16, 37, 7638, 100, 6680, 76371, 10339, 75993, 83, 34859, 14823, 77133, 77131, 6507, 74744, 44006, 23322, 6491, 603, 28156, 9641, 7105, 18969, 6177, 75675, 3746, 7819, 1470, 45081, 13364, 9629, 1719, 10840, 37986, 37670, 2027, 907, 74840, 73758, 823, 895, 74719]"
404,"[74858, 6680, 75993, 76371, 37, 75903, 74719, 74721, 9963, 76088, 7105, 584, 74748, 1881, 10339, 77131, 565, 77133, 8451, 7638, 27953, 19564, 73132, 75568, 9629, 6465, 990, 62311, 6177, 9839, 74663, 72936, 5814, 18336, 6508, 13364, 5820, 22987, 14751, 6963, 6785, 989, 1210, 8380, 74923, 11209, 27345, 47924, 13381, 74744]"
405,"[35471, 35535, 44327, 33436, 35490, 35541, 44265, 33359, 33392, 45340, 33389, 35723, 33417, 33501, 63966, 30827, 35552, 33355, 33446, 33584, 35656, 35461, 63470, 35554, 31120, 35635, 63936, 26507, 35444, 11412, 46652, 44276, 33301, 30701, 31121, 63944, 35411, 45391, 33308, 30698, 35550, 35486, 35510, 11351, 35491, 35485, 35457, 35475, 35583, 36080]"
406,"[51248, 31287, 16577, 40756, 63056, 70031, 35057, 57703, 53386, 58341, 51775, 53580, 59777, 49340, 51434, 71100, 53430, 38661, 30507, 35058, 49660, 53874, 64982, 77220, 49655, 39469, 38778, 51583, 70836, 74467, 39150, 46801, 70222, 24421, 49368, 16567, 69025, 17042, 49622, 71419, 35731, 74883, 69035, 49722, 47892, 37334, 56256, 50087, 39461, 29021]"
407,"[74858, 37, 6680, 76371, 75993, 74719, 9963, 74748, 565, 27953, 74721, 1881, 77131, 6920, 77133, 10339, 7105, 75903, 990, 76088, 6508, 75675, 74663, 14751, 584, 5820, 74711, 76019, 74923, 6465, 47924, 62311, 74744, 14595, 6963, 11209, 19564, 16, 823, 75568, 30663, 1844, 6177, 73132, 793, 8451, 235, 20211, 12944, 547]"
408,"[27175, 603, 74778, 23322, 7571, 583, 3628, 3795, 7473, 7184, 32019, 13004, 14642, 13777, 36546, 16425, 73113, 10450, 19131, 3040, 7175, 31993, 31979, 63325, 7169, 7236, 26749, 45007, 13641, 74741, 660, 2777, 14005, 699, 3368, 10049, 6177, 76853, 12739, 17942, 27525, 25200, 13755, 3427, 27185, 17963, 3824, 7209, 27294, 10583]"
409,"[74858, 37, 6680, 76371, 75993, 74719, 565, 27953, 9963, 6920, 1881, 74663, 7105, 76088, 74721, 990, 76019, 74748, 74923, 77131, 47924, 77133, 584, 6508, 16, 14751, 235, 20211, 74744, 6465, 5820, 74439, 75675, 951, 62311, 9641, 74802, 6963, 74711, 793, 21251, 1844, 10339, 30663, 989, 75568, 12944, 19564, 206, 47389]"
410,"[16, 37, 235, 565, 27953, 74439, 74663, 74802, 74923, 75586, 6680, 76371, 6920, 100, 75993, 664, 6785, 7638, 83, 34859, 9641, 74744, 6507, 7105, 74858, 44006, 76088, 14823, 74719, 47924, 75903, 584, 9963, 907, 3746, 74721, 60, 74840, 7819, 77131, 77133, 2027, 74748, 37986, 5702, 73758, 895, 5953, 500, 603]"
411,"[16, 37, 565, 27953, 74923, 664, 83, 6785, 34859, 6507, 44006, 7638, 3746, 14823, 9641, 37986, 2027, 907, 74840, 895, 5953, 60, 5702, 74744, 500, 47924, 9982, 7105, 32, 76088, 1470, 6735, 603, 46407, 584, 2153, 27995, 47835, 15280, 37462, 75451, 601, 6789, 14207, 6750, 149, 475, 44, 876, 33689]"
412,"[15198, 15178, 15332, 16641, 74732, 20500, 20715, 565, 27953, 5843, 74923, 15174, 15464, 20518, 18059, 15735, 22414, 20486, 20493, 18634, 20443, 15181, 15398, 22841, 23322, 22505, 70031, 3541, 75296, 12179, 20465, 1588, 603, 29540, 20404, 74795, 18427, 17308, 22378, 74812, 17268, 24455, 15766, 74741, 16173, 45166, 16198, 2645, 4958, 27175]"
413,"[74858, 37, 6680, 76371, 75993, 74719, 9963, 74748, 565, 74721, 27953, 10339, 77131, 77133, 6920, 75903, 7105, 990, 76088, 6508, 75675, 74663, 14751, 584, 5820, 74711, 6465, 76019, 74923, 62311, 74744, 14595, 47924, 11209, 6963, 21251, 19564, 16, 823, 75568, 30663, 1844, 6177, 8451, 73132, 793, 235, 20211, 12944, 547]"
414,"[16641, 74732, 20500, 20715, 565, 27953, 5843, 74923, 15174, 15464, 20518, 18059, 15735, 22414, 20486, 20443, 15398, 22841, 23322, 70031, 3541, 75296, 12179, 20465, 1588, 603, 20404, 74795, 18427, 17308, 22378, 74812, 17268, 15766, 74741, 16173, 45166, 16198, 2645, 4958, 27175, 1573, 20756, 20471, 21678, 31970, 6177, 46067, 31785, 22705]"
415,"[74858, 37, 565, 27953, 74663, 6680, 74439, 74802, 76371, 235, 75993, 74923, 75586, 74748, 74719, 75903, 9963, 10339, 74721, 6920, 77133, 77131, 16, 7105, 7638, 76088, 990, 8451, 6785, 584, 74744, 11209, 74711, 6177, 13288, 823, 14595, 6508, 6465, 62311, 14751, 19564, 9629, 47924, 13364, 18969, 73132, 5814, 75568, 27345]"
416,"[74858, 75903, 74721, 76371, 75993, 6680, 10339, 74748, 8451, 7638, 9963, 9629, 13288, 77131, 77133, 1881, 19564, 584, 76088, 74719, 7105, 6177, 73132, 37, 13364, 5814, 9839, 11209, 75568, 19006, 6239, 45081, 8380, 27345, 13381, 62311, 7288, 73080, 18336, 13679, 22987, 6465, 75675, 18969, 13387, 28648, 1210, 72936, 6785, 31496]"
417,"[10339, 75903, 74748, 13288, 8451, 18969, 74721, 20358, 11209, 75675, 14595, 9963, 13816, 77133, 10840, 7638, 13458, 77131, 10807, 13588, 7307, 13595, 6239, 20755, 13808, 37670, 13797, 20597, 13573, 1719, 1642, 13644, 9629, 6491, 11009, 6177, 28648, 45081, 6059, 13334, 13646, 13570, 811, 10855, 23615, 74711, 13633, 10981, 62488, 13978]"
418,"[75993, 76371, 6680, 7638, 76233, 74721, 8451, 76907, 13679, 22967, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 36357, 584, 24190, 13551, 47789, 25568, 31929, 41780, 76088, 19589, 49014, 48101, 5420, 2181, 9390, 7873, 9793, 4229, 43169, 47612, 28656, 9224, 10550, 36337, 27834, 4175, 6112, 19598, 26442, 10565, 37070, 11123]"
419,"[10339, 75903, 74748, 13288, 8451, 18969, 20358, 11209, 75675, 14595, 13816, 77133, 10840, 7638, 13458, 77131, 10807, 13588, 7307, 13595, 6239, 20755, 13808, 37670, 13797, 20597, 13573, 1719, 1642, 13644, 9629, 6491, 11009, 6177, 28648, 45081, 6059, 13334, 13646, 13570, 811, 10855, 23615, 74711, 13633, 10981, 62488, 13978, 823, 13798]"
420,"[75903, 75993, 76371, 6680, 7638, 76233, 74721, 9515, 76907, 7044, 22967, 9629, 19006, 15859, 37033, 36268, 15665, 3373, 15005, 584, 24190, 4272, 13551, 4026, 47789, 31929, 13387, 76088, 19589, 49014, 16156, 2181, 7873, 4780, 4229, 43169, 47612, 28656, 47154, 9224, 36337, 27834, 4175, 5195, 6112, 26442, 10565, 37070, 12952, 54662]"
421,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 74663, 565, 76019, 6920, 74923, 47924, 7105, 16, 76088, 235, 20211, 584, 74439, 951, 9963, 74802, 990, 9641, 989, 6508, 14751, 74671, 74744, 27827, 6465, 5604, 793, 30620, 206, 77131, 74737, 5547, 5711, 77133, 47389, 2715, 74721, 29984, 62311, 5613, 6963, 5820, 6815]"
422,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 565, 74663, 6920, 9963, 7105, 76088, 76019, 74923, 47924, 990, 16, 584, 74721, 6508, 77131, 14751, 235, 20211, 77133, 74439, 74748, 951, 74744, 74802, 6465, 9641, 5820, 989, 62311, 793, 6963, 1844, 21251, 74671, 12944, 30663, 206, 75675, 74711, 47389, 29984, 27827, 72936]"
423,"[6680, 76371, 75993, 53221, 19589, 15896, 74748, 57473, 9629, 28156, 55175, 25500, 20789, 48204, 11488, 8568, 43188, 43317, 32176, 45135, 7638, 28654, 6177, 30943, 41789, 20675, 19202, 43311, 3671, 55531, 42220, 50997, 22768, 15807, 22867, 25397, 43349, 19715, 65757, 12271, 3373, 65739, 54413, 15943, 16239, 58733, 25596, 21101, 60399, 54320]"
424,"[6680, 76371, 75993, 59777, 50997, 19589, 56323, 56256, 39469, 52965, 39150, 15896, 55625, 65739, 56466, 55661, 67393, 39907, 74748, 57473, 50881, 54522, 25133, 68401, 56266, 50913, 28156, 20675, 55175, 56287, 56677, 68848, 70016, 22965, 54524, 11488, 50787, 29051, 50781, 56528, 51248, 8568, 73135, 43188, 7184, 53221, 31287, 43317, 67370, 68915]"
425,"[27175, 74778, 3628, 3795, 583, 7184, 14642, 23322, 13004, 36546, 3040, 13777, 7175, 7236, 7169, 26749, 660, 74741, 12739, 3368, 13641, 27525, 2777, 13755, 3427, 27185, 17963, 3824, 7209, 27294, 3398, 25200, 14621, 76853, 4176, 7205, 36314, 37667, 7213, 13452, 6177, 36646, 13742, 44947, 76612, 10583, 45826, 3736, 10049, 36254]"
426,"[235, 565, 27953, 74439, 74663, 74802, 74923, 75586, 16, 37, 6785, 664, 6680, 603, 23322, 83, 6920, 15198, 76371, 7638, 75993, 34859, 15178, 6507, 44006, 15332, 6177, 27175, 74732, 20500, 28156, 74840, 20715, 3746, 9641, 5702, 2027, 27995, 7819, 37986, 12179, 74741, 5843, 907, 15174, 73758, 15464, 895, 5953, 9629]"
427,"[37, 235, 565, 6680, 27953, 74439, 74663, 74802, 74858, 74923, 75586, 76371, 16, 75993, 74719, 47924, 7105, 9641, 76088, 6785, 584, 74744, 100, 9963, 1881, 951, 907, 841, 990, 601, 989, 77131, 7638, 345, 6815, 6695, 74721, 22906, 76019, 6750, 74840, 83, 74671, 6465, 5547, 34859, 633, 500, 5711, 994]"
428,"[6680, 76371, 75993, 15896, 74748, 57473, 55175, 11488, 19589, 8568, 43188, 7184, 53221, 43317, 7638, 30943, 41789, 55531, 28654, 42220, 50997, 22768, 22867, 25397, 65757, 65739, 54413, 25500, 58733, 21101, 20675, 60399, 28156, 54320, 67393, 9629, 77191, 43311, 15859, 25596, 43348, 20789, 75310, 15831, 56323, 43349, 55439, 58109, 47823, 74721]"
429,"[74858, 37, 6680, 76371, 75993, 74719, 27953, 565, 74663, 6920, 76019, 74923, 47924, 16, 235, 20211, 1881, 9963, 74439, 951, 990, 74802, 9641, 6508, 989, 14751, 74744, 74671, 6465, 77131, 27827, 793, 5604, 74721, 77133, 206, 30620, 74737, 5547, 1844, 12944, 5711, 47389, 62311, 6963, 5820, 29984, 2715, 5613, 30663]"
430,"[75903, 75993, 76371, 6680, 7638, 66111, 76233, 74721, 8451, 9515, 76907, 13679, 7044, 22967, 19121, 19006, 15859, 37033, 15665, 15005, 36357, 13822, 584, 4272, 13551, 4026, 25568, 31929, 13387, 76088, 19589, 5420, 2181, 9390, 7873, 9793, 4780, 4229, 43169, 47612, 28656, 9224, 10550, 5195, 6112, 26442, 10565, 37070, 12952, 11123]"
