user_id,recs
417,"[1153, 14444, 7288, 7735, 1277, 7335, 31895, 11972, 24403, 35261, 410, 2199, 16540, 28140, 1510, 74404, 13583, 14743, 332, 5782, 23726, 24466, 20080, 23599, 20129, 15413, 18069, 21487, 18833, 77720, 12528, 1097, 20471, 24392, 24317, 2385, 5854, 24422, 15169, 15302, 74820, 9898, 29634, 15265, 12823, 9894, 35252, 15160, 1435, 7044]"
418,"[10550, 6051, 10097, 9797, 25668, 4560, 7916, 19141, 35144, 16009, 13985, 34189, 75878, 36954, 11110, 15992, 222, 25568, 28535, 7581, 19615, 66819, 42539, 26736, 11021, 36988, 35921, 589, 20966, 36000, 36994, 11123, 16085, 62831, 10870, 43649, 31913, 42508, 9834, 10280, 20890, 2806, 17827, 65581, 44987, 41780, 11154, 65350, 36357, 9216]"
419,"[1153, 31895, 1652, 18942, 13679, 22987, 77133, 12528, 77131, 73132, 83, 8451, 20129, 18924, 14395, 1687, 31004, 28074, 543, 74803, 10259, 410, 13353, 6619, 8694, 73757, 18907, 13594, 375, 36973, 1189, 13829, 7163, 11983, 1264, 2199, 36930, 36984, 190, 10001, 76442, 74855, 2127, 6905, 18885, 25724, 10258, 5782, 1881, 15281]"
420,"[47154, 13768, 20966, 65350, 15992, 57440, 16156, 36988, 768, 3312, 15298, 63205, 5208, 41866, 10961, 532, 15945, 25578, 8330, 6051, 3182, 63690, 3209, 19504, 11150, 75878, 19615, 10910, 11151, 5336, 2913, 17951, 17827, 37054, 9383, 19139, 16009, 50011, 47458, 14584, 16001, 19141, 35847, 64713, 47152, 4287, 19055, 36994, 19111, 6071]"
421,"[75568, 76442, 9792, 6277, 45159, 989, 597, 9335, 1936, 23587, 74719, 1487, 31492, 19564, 6453, 5566, 31686, 10849, 9758, 7043, 6920, 14557, 6324, 5582, 19388, 76088, 987, 36958, 9769, 7789, 18336, 6963, 10480, 206, 14204, 24831, 27827, 6329, 584, 75897, 9963, 20540, 37026, 73132, 6721, 19922, 74718, 37, 6656, 6994]"
422,"[990, 75564, 74787, 6324, 29984, 74711, 31949, 31915, 6920, 18071, 20091, 27933, 29570, 1907, 1664, 20229, 30663, 18166, 5604, 18520, 6702, 5686, 74719, 6987, 11987, 1015, 31686, 31529, 31599, 7085, 20176, 1940, 1936, 1181, 35285, 74376, 7144, 1956, 37, 6628, 19418, 7, 6329, 9963, 7266, 23541, 1789, 6305, 7867, 29648]"
423,"[22400, 22830, 24891, 22269, 13278, 22276, 22031, 22872, 22053, 21959, 21732, 21624, 22557, 22420, 24440, 32370, 21807, 22133, 21954, 22313, 24461, 24860, 22501, 22506, 22453, 21491, 22436, 22027, 25122, 22823, 21634, 22060, 21592, 24670, 22040, 75653, 727, 24754, 58247, 22135, 22858, 22064, 24602, 22078, 13250, 21973, 24591, 25356, 25389, 22775]"
424,"[51248, 56287, 2355, 62903, 1600, 10339, 52764, 2036, 49464, 27953, 1103, 4408, 24184, 3754, 18668, 21633, 4385, 40116, 18564, 38556, 53035, 23208, 3825, 38113, 49200, 74923, 21592, 1107, 48424, 11879, 35283, 47893, 21394, 73321, 31191, 31397, 23577, 75930, 1545, 2391, 6579, 3316, 11737, 5923, 49206, 21424, 50561, 26086, 56310, 13031]"
425,"[13679, 6179, 27953, 8451, 19006, 31496, 19564, 16239, 7213, 10313, 10049, 77133, 74923, 7169, 13004, 4605, 3955, 23322, 27175, 13822, 8869, 9629, 7184, 19009, 13842, 77131, 994, 22968, 565, 13446, 5814, 46809, 27106, 2249, 74721, 13452, 14589, 7205, 73132, 13381, 9997, 74371, 73898, 13329, 8509, 12229, 28800, 15992, 8422, 3341]"
426,"[21487, 15174, 21435, 74732, 20500, 20467, 11922, 15464, 74802, 11988, 74741, 25166, 15332, 8435, 23322, 8461, 235, 10001, 20404, 37471, 29705, 29484, 1100, 21619, 28354, 26151, 16620, 31479, 29490, 20493, 20471, 15178, 26234, 11928, 23169, 1791, 36247, 11880, 75586, 11931, 17324, 8475, 74522, 12823, 9393, 20514, 22841, 2321, 20386, 26312]"
427,"[74719, 75586, 9007, 7994, 74663, 74744, 1664, 74802, 74439, 6330, 34036, 841, 17791, 63153, 6329, 43897, 21256, 8335, 206, 235, 27995, 62484, 2513, 6827, 37, 31725, 7867, 6972, 73159, 77131, 62863, 5985, 74840, 3653, 644, 13149, 19798, 75568, 37749, 14482, 6465, 9093, 73132, 10849, 73888, 63626, 6714, 68739, 11156, 19564]"
428,"[41930, 19589, 43349, 68527, 43317, 74083, 5255, 5188, 20675, 60009, 43291, 71388, 7879, 5181, 56183, 56528, 56291, 6119, 68848, 22867, 71543, 58472, 41789, 70441, 56338, 43240, 20789, 55472, 68853, 56411, 52977, 31856, 72685, 56477, 76980, 60642, 42996, 55601, 7849, 61694, 56295, 56677, 56206, 38057, 30943, 41414, 71571, 40720, 56609, 15907]"
429,"[9712, 6819, 73171, 5507, 50, 6330, 597, 19121, 6697, 72936, 6434, 9413, 12637, 6785, 37, 6892, 6465, 6778, 41815, 6062, 7373, 36865, 333, 11981, 7106, 27953, 5876, 532, 18024, 876, 793, 5844, 10439, 73895, 18109, 344, 47154, 74923, 8777, 5873, 8188, 6455, 6682, 12514, 20255, 6453, 1804, 14766, 7084, 4132]"
430,"[13822, 11123, 19121, 8230, 30972, 19589, 25568, 6179, 13993, 43349, 28181, 20789, 28654, 10439, 44959, 30940, 7358, 9335, 10749, 725, 13679, 30878, 49947, 21115, 4904, 5429, 16041, 30943, 47833, 37713, 9390, 45147, 9797, 37066, 21138, 30877, 19606, 36379, 9216, 9632, 13387, 50354, 16179, 63758, 20706, 740, 28681, 20999, 48204, 14018]"
431,"[597, 9629, 37, 7043, 584, 7004, 74719, 75568, 14177, 75903, 8451, 9335, 1210, 6815, 990, 989, 74802, 74439, 45081, 76088, 485, 75897, 7105, 18336, 10497, 74663, 73080, 1844, 235, 6277, 74748, 9963, 345, 77133, 31686, 16239, 2205, 953, 29584, 1664, 74718, 601, 10639, 27953, 2715, 449, 19922, 73460, 10258, 9641]"
432,"[18969, 18927, 33689, 15620, 10840, 10855, 20358, 13644, 22680, 18201, 12888, 10057, 25256, 13646, 45128, 14567, 23193, 15430, 25163, 74759, 31731, 18912, 2136, 811, 11219, 23615, 2898, 2908, 8120, 10981, 8499, 38328, 489, 11054, 36362, 20755, 33889, 19015, 48028, 48962, 1994, 49846, 33907, 31863, 23326, 14577, 509, 1719, 13288, 13968]"
433,"[19589, 8451, 30877, 75903, 9626, 6161, 6177, 6179, 13904, 19193, 13364, 12027, 725, 5814, 2349, 1731, 10037, 73135, 9839, 10049, 44959, 7373, 333, 13897, 12107, 12229, 22965, 49928, 28018, 27515, 7849, 43349, 19121, 11848, 3579, 14386, 15754, 7879, 375, 1642, 10230, 14005, 10339, 8051, 19006, 1881, 13547, 6010, 5336, 45139]"
434,"[13387, 75903, 8451, 43781, 2707, 7044, 30052, 7307, 8504, 10649, 7735, 10749, 2894, 2427, 14736, 16086, 9928, 12229, 532, 63157, 12014, 31929, 1746, 1623, 498, 6965, 19006, 47154, 13425, 2841, 10095, 13401, 3222, 13798, 8482, 9829, 42508, 543, 13334, 1917, 29818, 9200, 8509, 18145, 6051, 14444, 9797, 12647, 10163, 12521]"
435,"[34735, 51146, 38463, 32947, 26826, 52441, 68813, 38447, 77813, 32882, 76233, 42078, 32790, 26602, 47806, 64753, 32780, 24695, 75588, 27355, 27341, 42790, 27066, 3631, 64221, 14277, 43577, 43580, 23777, 29377, 63096, 73140, 4308, 14053, 28154, 32815, 62403, 21959, 1076, 45795, 45756, 47742, 24854, 59148, 49986, 68119, 22027, 22276, 8597, 32864]"
436,"[74802, 235, 74663, 9963, 28230, 75586, 5591, 13149, 34817, 74439, 7608, 18, 60, 1113, 10001, 73721, 10049, 25166, 21256, 74787, 22978, 8461, 14916, 77131, 31365, 5702, 14775, 74376, 19215, 41404, 5676, 31931, 3367, 1971, 22987, 14471, 13175, 14995, 20299, 23257, 958, 10240, 6391, 7994, 7754, 20279, 37605, 16, 18212, 62472]"
437,"[39687, 1588, 59777, 53458, 59096, 37540, 29199, 55320, 60079, 21807, 58805, 57504, 48424, 52764, 55270, 75742, 60246, 38113, 40826, 21429, 55226, 52303, 75930, 76645, 57462, 55908, 51299, 58099, 50627, 70217, 76872, 51565, 20365, 54941, 60485, 38146, 57394, 47892, 55490, 54247, 39882, 49206, 50146, 54809, 39890, 57054, 54119, 52531, 55704, 68838]"
438,"[19589, 9629, 13822, 27834, 725, 7184, 3671, 7849, 43349, 5429, 75903, 30881, 28654, 13551, 4605, 16239, 13679, 5336, 48204, 30880, 8451, 19055, 6304, 12843, 27953, 30940, 6161, 73135, 9626, 4232, 19585, 9632, 49943, 47823, 16041, 25568, 14005, 9327, 11848, 13387, 37054, 20706, 8308, 6451, 11198, 34615, 5195, 7358, 48092, 22867]"
439,"[27953, 7307, 13868, 74923, 21592, 44989, 584, 27515, 68353, 2355, 1141, 565, 10104, 10339, 15617, 12557, 10176, 37705, 49464, 42259, 15724, 7105, 3041, 6018, 2615, 9335, 26923, 6920, 48389, 26721, 10300, 37426, 612, 48698, 28087, 15717, 8451, 42706, 13031, 74719, 13387, 8009, 5820, 76088, 3635, 9997, 15857, 3792, 6673, 63292]"
440,"[74923, 27953, 44989, 5632, 4280, 3373, 4605, 42541, 565, 4198, 9390, 16016, 37698, 19564, 53122, 24190, 20999, 7044, 15974, 10339, 13387, 11160, 5850, 26827, 26907, 10709, 26442, 26683, 9439, 31300, 25538, 11215, 48368, 64805, 13679, 15983, 1029, 42258, 8230, 51669, 4652, 27815, 4317, 9880, 47833, 15665, 13822, 50167, 19942, 19566]"
441,"[10450, 12739, 14642, 46502, 73113, 27185, 69446, 3628, 13630, 27240, 44600, 3661, 7552, 27343, 13610, 33898, 63806, 63339, 3040, 27306, 7513, 3335, 3218, 3386, 27232, 16492, 47665, 47630, 32339, 27953, 4121, 27586, 3689, 33838, 731, 19680, 63317, 8869, 16450, 26953, 42205, 3904, 7193, 10994, 12820, 4090, 4176, 1577, 64401, 3197]"
442,"[584, 76088, 37, 7105, 74719, 6920, 3792, 6719, 6323, 6815, 6324, 74799, 987, 6680, 74737, 2355, 242, 6330, 6465, 47924, 206, 6329, 75993, 6062, 24332, 358, 633, 274, 60, 6316, 6785, 6695, 6791, 72936, 1978, 6496, 47, 62300, 35203, 4196, 6470, 9006, 7127, 642, 74358, 6727, 990, 6750, 432, 76371]"
443,"[37852, 6309, 49480, 49481, 52221, 42590, 77523, 71245, 809, 70, 66697, 49961, 65729, 62296, 30660, 69946, 66432, 69971, 56310, 2283, 26525, 44989, 2355, 30656, 69969, 69949, 31253, 49484, 62903, 60399, 67398, 68141, 32641, 41287, 49475, 75571, 30927, 49485, 6576, 56317, 56173, 64120, 68812, 15820, 69230, 31257, 35205, 67986, 50829, 30651]"
444,"[34600, 25367, 7307, 22436, 24793, 3041, 26465, 22944, 35936, 52582, 10104, 4178, 75571, 62903, 15752, 52549, 42270, 13092, 56317, 12967, 42388, 48590, 22105, 49464, 49426, 49458, 48698, 25520, 26868, 42706, 4185, 27794, 12883, 36362, 76376, 7766, 23322, 16108, 21220, 15717, 54662, 65604, 11016, 8369, 24576, 32117, 49467, 56287, 15670, 3145]"
445,"[71245, 70001, 64120, 41949, 59777, 60399, 61500, 67368, 70173, 67398, 75947, 54363, 67378, 71242, 58218, 9235, 58230, 26123, 52221, 56287, 54378, 32727, 1390, 54403, 40845, 67412, 15896, 55661, 71475, 49482, 67973, 50259, 68838, 39882, 56317, 31247, 67980, 70892, 58690, 70000, 54328, 25543, 49455, 53460, 54418, 60457, 68020, 65712, 65757, 69946]"
446,"[6680, 49482, 584, 75993, 21138, 10908, 5649, 73135, 6920, 14005, 601, 3792, 48453, 22965, 30972, 728, 6309, 44979, 69204, 7105, 27953, 26791, 68515, 52810, 74921, 77237, 7198, 50997, 52524, 1470, 1141, 45135, 5953, 76088, 16239, 67368, 19582, 41737, 740, 66432, 19589, 58733, 11768, 28156, 69203, 41786, 30658, 12883, 52549, 504]"
447,"[16198, 3180, 18969, 15464, 6498, 8436, 7041, 18927, 13588, 17722, 18619, 13275, 10791, 27958, 20755, 18912, 16191, 24576, 2325, 7766, 22378, 34534, 46067, 811, 16333, 23206, 45624, 5843, 18822, 12588, 2313, 3755, 2316, 21952, 31308, 5738, 28015, 24180, 64648, 2616, 23187, 5895, 20358, 5813, 28140, 16389, 7307, 10078, 16870, 13353]"
448,"[73135, 7184, 66049, 22965, 41564, 50347, 66043, 7176, 56256, 40953, 60610, 7849, 38224, 39751, 38475, 53530, 12271, 39335, 8621, 51738, 52134, 13446, 53102, 20789, 643, 57390, 20675, 53221, 51747, 26066, 70126, 47747, 67618, 73077, 51657, 39400, 40529, 32183, 47533, 50501, 55844, 19202, 52300, 603, 69205, 60536, 22392, 32892, 76997, 67319]"
449,"[75568, 597, 75903, 37, 18336, 9963, 5814, 990, 6277, 74663, 7043, 74802, 74439, 9335, 8451, 76442, 74748, 584, 19564, 7184, 6721, 10497, 76088, 345, 6920, 10849, 5109, 19589, 14177, 74721, 10258, 73132, 12944, 7105, 75586, 1664, 235, 14557, 22987, 2205, 1487, 1844, 10240, 8650, 31496, 6815, 6059, 6324, 19922, 43398]"
450,"[7105, 13822, 565, 19589, 75903, 6304, 45135, 49482, 725, 30972, 10983, 12557, 19193, 13413, 2615, 6628, 5974, 6785, 1685, 47789, 41780, 6161, 6673, 10104, 49846, 6794, 6680, 8451, 6108, 48698, 7307, 42706, 74719, 6076, 4196, 42259, 13387, 9895, 13897, 12410, 10908, 14790, 6179, 2943, 4605, 5914, 15750, 37101, 23838, 7358]"
451,"[31456, 13413, 5306, 7307, 10983, 2615, 1539, 6163, 30888, 14387, 74424, 7747, 7828, 5974, 35936, 36614, 19851, 1231, 5420, 6018, 1680, 2943, 7766, 29749, 27606, 9069, 12557, 5951, 30155, 42607, 26862, 9235, 12755, 4207, 7740, 5645, 6685, 62436, 75664, 6650, 43275, 7302, 6129, 24762, 34071, 36916, 75568, 6972, 9846, 29652]"
452,"[6018, 6064, 1598, 12584, 7766, 15157, 20610, 23798, 5772, 3041, 45128, 13458, 1519, 3506, 20755, 9970, 1931, 7222, 20851, 7740, 35936, 28049, 8675, 29652, 24737, 6673, 13031, 20732, 6007, 24666, 13067, 13798, 12755, 380, 76462, 13963, 9326, 11016, 20874, 10339, 506, 4185, 27844, 7013, 24117, 21779, 8009, 2740, 5054, 9260]"
453,"[13954, 5852, 8040, 47147, 5054, 6051, 8558, 5999, 13963, 4185, 13413, 6673, 65655, 10983, 7307, 14168, 13387, 2481, 36960, 42799, 65603, 25606, 35918, 29749, 6007, 65599, 8677, 7302, 141, 6018, 36916, 5600, 9621, 56692, 36602, 8229, 5819, 42532, 65348, 12458, 42906, 14784, 12864, 569, 65122, 5786, 41694, 2446, 14341, 62444]"
454,"[74802, 75586, 73721, 74663, 235, 14916, 74439, 28721, 15921, 6409, 31915, 34859, 14819, 60, 7994, 37990, 63062, 74840, 6920, 6702, 34865, 784, 21256, 23631, 35154, 35349, 37, 29549, 34857, 338, 14738, 77113, 63068, 7867, 29469, 34887, 989, 28765, 21258, 5555, 21271, 74787, 73159, 74711, 35360, 14823, 6822, 62474, 7296, 24332]"
455,"[76088, 584, 74719, 7105, 37, 74663, 1664, 6330, 47, 6628, 74439, 1141, 6409, 989, 6329, 75586, 235, 6866, 206, 47924, 74802, 2513, 47389, 6323, 6324, 6815, 74358, 74737, 793, 74434, 6465, 990, 2715, 6680, 642, 6791, 73159, 14462, 7228, 987, 27953, 6484, 6721, 77062, 8943, 6819, 3792, 6496, 6812, 6820]"
456,"[23282, 23286, 2449, 33689, 23326, 13153, 14640, 21271, 14577, 23366, 24515, 2366, 23257, 20419, 18744, 13134, 13163, 11781, 45544, 45435, 15210, 28403, 33740, 28694, 33761, 31868, 23270, 33660, 45438, 14942, 62928, 6158, 31875, 23396, 1247, 47161, 23299, 13192, 29772, 13135, 23672, 69120, 11911, 6702, 13099, 29663, 27948, 74840, 8630, 25153]"
457,"[36859, 18284, 50, 36865, 41815, 73171, 29854, 36861, 29906, 14482, 43781, 74865, 74096, 11110, 1604, 222, 6682, 27577, 11981, 2964, 74752, 6490, 6697, 29964, 6370, 8663, 19122, 10138, 334, 5873, 6855, 5730, 6455, 26336, 6073, 6342, 36651, 6431, 12565, 30020, 29901, 9712, 10210, 9383, 12553, 16048, 6950, 46882, 6005, 6999]"
458,"[66111, 13381, 190, 532, 29819, 31929, 73132, 73757, 505, 9785, 2707, 31958, 19850, 1258, 15298, 13768, 7637, 13679, 20129, 12048, 6935, 18164, 13387, 10727, 12523, 5814, 340, 12587, 36930, 9226, 2894, 332, 11826, 47154, 19304, 28535, 10266, 12647, 43670, 10360, 35847, 18173, 4132, 1497, 62518, 18291, 14736, 6071, 6189, 12052]"
459,"[1680, 63689, 7747, 31686, 7746, 11080, 7789, 1539, 7828, 10849, 18166, 12933, 7764, 9831, 63700, 29975, 5711, 14380, 18326, 30020, 75568, 6650, 7237, 1844, 9612, 29984, 9674, 30158, 9051, 25879, 6963, 17906, 1721, 49495, 6980, 20239, 19922, 19255, 5754, 36469, 25884, 31453, 12245, 36614, 36958, 9272, 9792, 7730, 37026, 10112]"
460,"[7747, 74671, 31148, 19255, 19832, 20110, 5983, 62300, 36017, 547, 14700, 25882, 9720, 1600, 6663, 28102, 36807, 27971, 12499, 31547, 62734, 62309, 27827, 37929, 926, 77400, 74424, 784, 1282, 23665, 1680, 26364, 21367, 18779, 10339, 1288, 1177, 27970, 29660, 36461, 9908, 935, 35349, 7825, 14177, 20421, 3316, 9241, 37, 1844]"
461,"[74671, 75586, 36807, 26364, 9616, 7144, 14700, 19255, 5711, 1512, 27827, 20110, 30020, 6671, 25904, 74663, 547, 6555, 7746, 7867, 25861, 1789, 7687, 10001, 74802, 14383, 6409, 6702, 35349, 6335, 6447, 13163, 31599, 10849, 7742, 74752, 74376, 6811, 9758, 6820, 5751, 23587, 235, 62309, 73637, 6594, 25899, 9007, 17807, 31725]"
462,"[9963, 75903, 8451, 5814, 75568, 19564, 9839, 30663, 13381, 10339, 13279, 18336, 74376, 74721, 13798, 76442, 1719, 6721, 823, 6277, 362, 45081, 5686, 18, 74534, 1210, 5792, 45159, 73132, 1642, 14595, 6010, 27345, 18186, 12087, 74711, 15700, 6465, 9943, 11209, 74787, 73080, 43781, 75675, 31958, 18940, 13816, 10001, 29975, 1258]"
463,"[28018, 19589, 9629, 68848, 47789, 6179, 41789, 48204, 603, 41881, 28648, 19582, 10037, 19121, 25480, 50997, 5195, 3671, 45135, 13969, 722, 30877, 36362, 28654, 655, 49921, 28741, 22867, 725, 8568, 15907, 4080, 37033, 4379, 75903, 56230, 10882, 8581, 15507, 55466, 41863, 49928, 47564, 19054, 19492, 25133, 19494, 47603, 36261, 13904]"
464,"[16190, 20792, 48501, 8369, 48641, 6177, 2349, 4651, 16241, 20695, 12206, 21728, 3579, 4172, 1588, 16104, 6139, 3888, 15841, 48927, 46295, 22145, 49779, 17268, 20758, 22015, 17332, 4754, 34551, 25104, 12271, 76786, 11206, 48605, 10958, 34521, 23864, 53851, 3087, 23669, 49060, 1855, 1731, 17444, 24824, 16140, 30877, 49007, 15174, 13932]"
465,"[18969, 10001, 75903, 10049, 8451, 77133, 12179, 10339, 1719, 12195, 16279, 23322, 1598, 11009, 21520, 27345, 22978, 12384, 74741, 2136, 5814, 489, 7307, 20358, 77131, 13816, 74795, 10942, 1900, 18927, 11922, 12027, 7754, 74721, 14386, 14471, 31752, 75653, 15392, 5772, 20296, 14595, 16620, 13381, 1685, 9393, 7740, 23385, 12107, 385]"
466,"[75903, 8451, 13413, 13387, 7307, 18969, 65348, 5999, 13798, 6007, 10983, 11016, 10078, 13646, 13031, 13978, 13599, 7302, 47147, 23615, 10764, 5420, 5852, 8208, 7222, 13954, 5914, 1642, 20795, 35859, 41780, 6965, 31995, 13633, 811, 13644, 9295, 23831, 12966, 2943, 1719, 14595, 18927, 56692, 27515, 7297, 2740, 15996, 10339, 4185]"
467,"[18927, 74711, 13798, 7302, 8120, 18912, 6409, 10852, 20358, 10840, 31955, 141, 9873, 8102, 13633, 20473, 13797, 62488, 12087, 7297, 13573, 20532, 74376, 74787, 8270, 10855, 13543, 61, 9790, 13588, 1719, 14481, 14786, 13279, 18, 10807, 13638, 9986, 1539, 13646, 15430, 18887, 5728, 13334, 20660, 5852, 23521, 362, 31968, 7540]"
468,"[74376, 74787, 10001, 74711, 75586, 13134, 74663, 74802, 18, 33689, 2136, 2715, 74439, 1033, 14471, 14383, 362, 235, 31725, 22978, 77131, 21271, 74534, 13099, 20110, 13175, 13149, 18744, 26252, 823, 1484, 77133, 1539, 5711, 21280, 5688, 30045, 14942, 6820, 52, 1513, 14577, 22987, 14738, 6531, 14533, 500, 2449, 33761, 14864]"
469,"[1719, 14738, 5686, 13149, 7638, 15507, 544, 2136, 14258, 2168, 28648, 34036, 19564, 18852, 23615, 29896, 15843, 10057, 28164, 19121, 23774, 74787, 3089, 41731, 1864, 18104, 6114, 62305, 730, 42479, 556, 28018, 35071, 9916, 644, 9963, 54690, 46404, 11208, 18969, 74833, 37519, 41864, 73888, 13798, 19141, 74816, 74711, 7867, 24443]"
470,"[485, 5613, 67175, 45159, 7043, 46570, 15372, 6956, 8410, 19392, 42207, 7248, 7004, 9375, 10496, 47812, 10081, 36296, 32129, 28301, 66815, 77823, 6199, 29693, 62977, 7042, 46458, 6299, 6963, 19371, 2009, 46455, 1805, 11135, 7108, 43802, 19922, 38155, 37818, 32753, 23887, 3945, 43799, 28699, 4041, 75897, 25972, 1607, 10391, 17906]"
471,"[66247, 40624, 70486, 64969, 40638, 76670, 38855, 65282, 49543, 53089, 39400, 31000, 38626, 49359, 61439, 71176, 66810, 76810, 51739, 38759, 41327, 29253, 65331, 38339, 40325, 64248, 57694, 69651, 74969, 59136, 28682, 64353, 58733, 38512, 58896, 60536, 38284, 28921, 38044, 57354, 54524, 41602, 53507, 39874, 52735, 40529, 58389, 54619, 40953, 39471]"
472,"[40730, 41150, 51766, 70031, 56794, 69039, 73794, 68996, 39483, 71749, 57168, 73153, 52680, 49722, 53076, 43365, 75871, 40323, 39970, 41572, 71613, 64015, 17586, 64292, 58868, 61162, 36195, 60241, 54766, 71596, 52659, 69919, 51345, 56724, 43332, 70634, 41156, 70877, 40596, 55998, 56058, 69024, 58857, 39825, 51630, 44437, 67716, 69011, 54866, 61233]"
473,"[61047, 66412, 65311, 68702, 58465, 67089, 55285, 60602, 55785, 64898, 69260, 65273, 65890, 57949, 60604, 57517, 67080, 6177, 52812, 52071, 27345, 64908, 57322, 69529, 66574, 63614, 52345, 64237, 55347, 64591, 64602, 59739, 28156, 67341, 66547, 65988, 65247, 69259, 64590, 60302, 53762, 66606, 64676, 66774, 19013, 66763, 75239, 66431, 59278, 53671]"
474,"[15754, 10537, 7849, 31856, 30943, 7879, 7044, 19118, 47211, 27834, 21097, 10230, 4232, 21082, 42335, 8230, 30881, 14736, 9786, 46813, 15482, 42975, 32183, 47569, 1917, 10037, 76980, 49022, 76875, 28076, 10958, 74748, 4379, 27842, 31704, 19492, 56256, 37054, 18944, 10993, 37066, 725, 11001, 15285, 12451, 13679, 48092, 12246, 6112, 6688]"
475,"[45159, 9629, 75903, 13413, 47154, 19078, 532, 3312, 7043, 5852, 9335, 6453, 28156, 10149, 76875, 7237, 10952, 9820, 7581, 20966, 16012, 3684, 21147, 5925, 23871, 14790, 1746, 74748, 48477, 42508, 11074, 6061, 24190, 37074, 15992, 13432, 19159, 13620, 31997, 25758, 14056, 8347, 47622, 27577, 45178, 32171, 8211, 19888, 41728, 19479]"
476,"[74802, 2715, 74663, 74439, 7043, 75586, 9963, 38463, 22987, 124, 77131, 45159, 235, 907, 27345, 5638, 77133, 7156, 28156, 74534, 6721, 36069, 28473, 3293, 10850, 362, 50794, 6920, 18186, 36542, 28844, 11201, 32031, 10057, 63062, 7638, 74719, 23551, 11221, 63168, 2009, 76442, 28171, 28732, 7144, 2136, 3192, 40691, 10036, 31915]"
477,"[33283, 65427, 51639, 37334, 49343, 35505, 33220, 55096, 30187, 40756, 38524, 33300, 35731, 33282, 54723, 35508, 39125, 52764, 40933, 45067, 54503, 33111, 33204, 38290, 35780, 33324, 57038, 38907, 40436, 35706, 33193, 30455, 74883, 35407, 33599, 33159, 35368, 31397, 64159, 35717, 30276, 64861, 31369, 35666, 33225, 60448, 47892, 31439, 24144, 33194]"
478,"[35157, 20110, 6594, 74671, 18785, 6329, 35151, 124, 18302, 31294, 18520, 31322, 25706, 1512, 74719, 5555, 7144, 30663, 6920, 7068, 9758, 74787, 907, 36807, 935, 9051, 43783, 19862, 18071, 26373, 31010, 74439, 7764, 27827, 206, 475, 76088, 1935, 37910, 31449, 74802, 68544, 1015, 7747, 37916, 19255, 37, 7825, 10849, 5445]"
479,"[5854, 9963, 7288, 74802, 6688, 11952, 1510, 10001, 13364, 77133, 77131, 235, 22987, 356, 31929, 11880, 7044, 83, 31394, 2349, 21487, 18194, 7735, 10339, 11922, 13337, 10049, 29705, 74732, 11928, 7623, 2207, 2079, 31004, 12195, 27953, 15174, 75586, 22978, 31479, 74663, 2234, 12823, 74404, 74855, 74923, 410, 6651, 7335, 664]"
480,"[1936, 37, 6324, 989, 6329, 74719, 27827, 584, 74671, 206, 6920, 75568, 10849, 6330, 597, 6465, 19564, 23587, 31686, 30663, 6656, 20048, 5547, 20110, 6342, 987, 912, 47389, 6719, 18071, 73132, 6822, 36958, 9963, 74439, 47924, 6817, 1512, 35349, 2715, 1844, 990, 73838, 344, 29984, 29975, 20239, 1013, 6866, 74802]"
481,"[3373, 27953, 5854, 28681, 13679, 6451, 3286, 74923, 10958, 12179, 7623, 14736, 29403, 5646, 23661, 7735, 20517, 75653, 76816, 10804, 5109, 21624, 452, 1153, 7610, 14721, 28734, 7288, 9295, 31813, 8434, 7307, 25713, 27842, 9880, 15866, 584, 20687, 28074, 4605, 31929, 12027, 13364, 10167, 565, 21592, 5814, 32011, 13387, 1731]"
482,"[9629, 7044, 77131, 30877, 77133, 375, 74371, 16239, 6177, 8451, 75903, 28800, 4232, 74948, 5814, 19564, 8869, 14736, 10749, 31929, 5109, 22987, 9632, 12843, 28681, 37015, 4341, 7236, 22965, 20675, 10497, 45135, 7213, 6451, 30603, 7176, 11044, 6785, 36984, 19121, 4605, 10863, 30881, 73132, 73135, 13364, 14589, 11848, 73080, 4374]"
483,"[19589, 16239, 3671, 725, 12317, 7038, 7879, 3373, 584, 73135, 14799, 7869, 13551, 496, 22965, 20789, 12843, 7105, 4232, 45135, 19283, 76088, 27345, 50929, 50580, 6091, 34476, 42448, 1210, 7849, 5109, 38517, 28156, 12844, 28681, 24970, 45081, 9337, 38078, 34386, 28734, 25113, 32183, 74035, 47789, 47514, 38579, 27834, 35259, 7288]"
484,"[7184, 603, 74371, 13452, 566, 23322, 13446, 6179, 5814, 30877, 19589, 19564, 13679, 13381, 8869, 75903, 375, 28800, 7190, 10450, 31929, 30603, 7176, 7198, 544, 21033, 8451, 27185, 14736, 5109, 14075, 693, 20789, 4330, 31496, 22939, 19131, 4232, 12843, 4205, 10863, 11044, 12179, 42335, 47655, 17917, 66276, 7180, 7213, 4444]"
485,"[7044, 23661, 10980, 29403, 13364, 10537, 7735, 6451, 20675, 584, 18916, 27834, 1362, 13337, 11848, 3314, 7184, 38031, 28750, 35259, 76088, 13842, 3286, 11972, 15866, 1917, 7105, 543, 5854, 18441, 9766, 9327, 3455, 20129, 13583, 23479, 29752, 15491, 6688, 518, 12528, 47104, 14770, 19131, 30603, 27842, 10749, 20503, 1707, 16239]"
